SGO Report ID,SGO Report Version,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Airbag Deployment,Is Suspected Serious Injury+,Incident Date_waymo,Location Address / Description,Zip Code_waymo,Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date_sgo,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code_sgo,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30270-7639,2,202405,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/07/2024,Mission Street at 1st Street,94105,30270-7639,2,Waymo LLC,10-Day Update,,,MAY-2024,SADHW2S17R1, ,,Jaguar,I-Pace, ,2024, ,a8e79896790a202,11224, ,,5th Generation, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,MAY-2024, ,MAY-2024,16:12, ,862890b0bf9fd67,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,20, ,Daylight,Y, , , , , , , ,,Motorcycle,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , , , , ,Y,Stopped,No,No,No Passengers in Vehicle,0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on May 8, 2024 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On May [XXX], 2024 at 4:12 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a motorcycle on [XXX] at [XXX]. 
The Waymo AV was stopped in traffic in the leftmost lane on eastbound [XXX] approaching the intersection with [XXX]. A motorcyclist then approached from behind the stopped Waymo AV, lane splitting between the Waymo AVs lane and the rightmost lane. As the motorcyclist passed, the motorcycle made contact with the rear passenger side corner of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the motorcyclist left the scene.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7639,2,202405,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/07/2024,Mission Street at 1st Street,94105,30270-7639,1,Waymo LLC,1-Day,,,MAY-2024,SADHW2S17R1, ,,Jaguar,I-Pace, ,2024, ,a8e79896790a202,11224, ,,5th Generation, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,MAY-2024, ,MAY-2024,16:12, ,862890b0bf9fd67,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,20, ,Daylight,Y, , , , , , , ,,Motorcycle,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , , , , ,Y,Stopped,No,No,No Passengers in Vehicle,0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On May [XXX], 2024 at 4:12 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a motorcycle on [XXX] at [XXX]. 
The Waymo AV was stopped in traffic in the leftmost lane on eastbound [XXX] approaching the intersection with [XXX]. A motorcyclist then approached from behind the stopped Waymo AV, lane splitting between the Waymo AVs lane and the rightmost lane. As the motorcyclist passed, the motorcycle made contact with the rear passenger side corner of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the motorcyclist left the scene.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7637,2,202405,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/03/2024,E. Campbell Avenue and N. 24th Street,85016,30270-7637,2,Waymo LLC,Update,,,JUN-2024,SADHW2S17M1, ,,Jaguar,I-Pace, ,2021, ,a89e2161ea6f7ac,134602, ,,5th Generation, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,MAY-2024, ,MAY-2024,14:56, ,84ff2f9ead1afe1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,40, ,Daylight,Y, , , , , , , ,,SUV,Unknown,Yes,Proceeding Straight,No,No, , , , , , , , ,Y, , ,Making Left Turn,No,Yes,No Passengers in Vehicle,3, , , , , , , , ,Y,Y, , , , ,Y, ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On May 10, 2024, Waymo received notice that passengers in the other involved vehicle alleged injuries of unspecified severity. This report is being submitted as an update to the initial report submitted on May 8, 2024 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. Otherwise, the content of this report is unchanged.
On May [XXX], 2024 at 2:56 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a Mercedes SUV on [XXX] at [XXX].
The Waymo AV was traveling east on [XXX] at the intersection with [XXX]. As the Waymo AV approached the intersection and prepared to make an unprotected left turn onto northbound [XXX], a Honda SUV on the opposite side of the intersection slowed down in the westbound lane of [XXX] to prepare for an unprotected left onto southbound [XXX]. As the Waymo AV was beginning its unprotected left turn, a Mercedes SUV became visible and was passing on the right side of a line of traffic behind the Honda SUV, partially in the westbound bicycle lane and partially in a paved area between the bicycle lane and the curb of [XXX]. The Mercedes SUV then entered the intersection and the front passenger side corner of the Mercedes SUV made contact with the passenger side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7637,2,202405,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/03/2024,E. Campbell Avenue and N. 24th Street,85016,30270-7637,1,Waymo LLC,5-Day,,,MAY-2024,SADHW2S17M1, ,,Jaguar,I-Pace, ,2021, ,a89e2161ea6f7ac,134602, ,,5th Generation, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,MAY-2024, ,MAY-2024,14:56, ,84ff2f9ead1afe1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,40, ,Daylight,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , , ,Y, , ,Making Left Turn,No,Yes,No Passengers in Vehicle,3, , , , , , , , ,Y,Y, , , , ,Y, ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On May [XXX], 2024 at 2:56 PM MT a Waymo Autonomous Vehicle (Waymo AV) operating in Phoenix, Arizona was in a collision involving a Mercedes SUV on [XXX] at [XXX].
The Waymo AV was traveling east on [XXX] at the intersection with [XXX]. As the Waymo AV approached the intersection and prepared to make an unprotected left turn onto northbound [XXX], a Honda SUV on the opposite side of the intersection slowed down in the westbound lane of [XXX] to prepare for an unprotected left onto southbound [XXX]. As the Waymo AV was beginning its unprotected left turn, a Mercedes SUV became visible and was passing on the right side of a line of traffic behind the Honda SUV, partially in the westbound bicycle lane and partially in a paved area between the bicycle lane and the curb of E. Campbell Avenue. The Mercedes SUV then entered the intersection and the front passenger side corner of the Mercedes SUV made contact with the passenger side of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7631,1,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,05/02/2024,22nd Street at Fair Oaks Street,94110,30270-7631,1,Waymo LLC,5-Day,,,MAY-2024,SADHW2S18R1, ,,Jaguar,I-Pace, ,2024, ,5f975470bb11f2c,8535, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, ,Y,Y, , , , , ,,MAY-2024, ,MAY-2024,19:44, ,8ef453320969f45,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Dawn / Dusk,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Backing,No,No,Y, , , , , , , , , , ,Making Right Turn,No,Yes,Yes,10, ,Y,Y, , , , , , , , , , , ,Y,Y,Y,Y, , ,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On May [XXX], 2024 at 7:44 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was traveling west on [XXX] and was making a right turn onto northbound [XXX] when a passenger car which was stopped in front of the Waymo AV in the crosswalk on the far side of the intersection and oriented towards westbound [XXX] began reversing through the intersection towards northbound [XXX]. The rear left corner of the passenger car made contact with the rear left corner and rear driver side door of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode.  Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9192,1,202404,PHOENIX,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,04/03/2024,East Lincoln Drive near Mount Shadows Golf Club,85253,30270-9192,1,Waymo LLC,Monthly,10,2024,NOV-2024,SADHW2S11M1, ,,Jaguar,I-Pace, ,2021, ,942fcba2afe02af,10703, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,OCT-2024,18:53, ,40a190672b5a3d9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Paradise Valley, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Parking Lot,Dry,No Unusual Conditions,15, ,Daylight,Y, , , , , , , ,,Other Fixed Object,No Injuries Reported,Yes,,,, , , , , , , , , , , ,Proceeding Straight,No,No,No Passengers in Vehicle,5, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 6:53 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Paradise Valley, Arizona was in a collision involving a gate arm in a parking lot on [XXX] near [XXX]. 
The Waymo AV was traveling eastbound on [XXX] and entered a parking lot en route to a pickup located in an area of the parking lot beyond a barrier arm gate. The Waymo AV stopped outside the gate and an SUV then approached the gate from the opposite side and the gate opened. The Waymo AV yielded to the SUV as it exited the gate, then the Waymo AV entered the gate. As the Waymo AV passed through the gate, the gate arm swung downwards and the Waymo AV made contact with the gate arm. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Waymo later received notice that the gate sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7729,1,202404,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/25/2024,1425 Montana Avenue,90403,30270-7729,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S17M1, ,,Jaguar,I-Pace, ,2021, ,f5bb635090c4b1a,80954, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,23:07, ,1fd8c583c2ad222,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Santa Monica, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Parking Lot,Dry,No Unusual Conditions,15, ,Dark - Lighted,Y, , , , , , , ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,Making Left Turn,No,No,No Passengers in Vehicle,4, , , ,Y, ,Y, , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 11:07 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in Santa Monica, California was in a collision involving a chain in a parking lot at [XXX]. 
The Waymo AV was traveling northwest on [XXX] when it made a left turn into a parking lot at [XXX]. As the Waymo AV was turning into the section of the parking lot directly to its left, the Waymo AV made contact with a hanging chain separating a section of the parking lot. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV and the chain sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7728,1,202404,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/25/2024,1315 8th Avenue,94122,30270-7728,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S15R1, ,,Jaguar,I-Pace, ,2024, ,374eec2914ce79c,6169, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,13:59, ,6e2942581c16d45,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Parking Lot,Dry,No Unusual Conditions,15, ,Daylight, , ,Y, , , , , ,,SUV,No Injuries Reported,Yes,Backing,No,No, , , ,Y, , , , , , , ,Stopped,No,No,Yes,0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 1:59 PM PT Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV in a parking lot at [XXX]. 
The Waymo AV was stopped while leaving space for an SUV that was reversing out of an angled parking space in front of the Waymo AV. The rear of the SUV then made contact with the front of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7727,1,202404,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/20/2024,Larkin Street at Beach Street,94109,30270-7727,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S13R1, ,,Jaguar,I-Pace, ,2024, ,a8c40b8662504c0,5980, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,18:01, ,3d0d3a054e0997a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,20, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Proceeding Straight,No,No,Yes,1, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 6:01 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling northbound on [XXX] and slowed as it approached a stop sign at the intersection with [XXX]. A passenger car traveling directly behind the Waymo AV then made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the passenger car left the scene.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7726,1,202404,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,04/20/2024,Hyde Street at O'Farrell Street,94109,30270-7726,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S12R1, ,,Jaguar,I-Pace, ,2024, ,658c7c13f13b1e7,8087, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,19:08, ,8894cbcbca3e974,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,20, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 7:08 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was stopped in traffic for a red light on southbound [XXX]. The driver of a passenger car traveling directly behind the Waymo AV began to exit their vehicle, and as they did so with the door open, the passenger car started to proceed straight and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the passenger car left the scene.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7724,1,202404,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,04/08/2024,Stockton Street near Campton Place,94108,30270-7724,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S11M1, ,,Jaguar,I-Pace, ,2021, ,d4e22689b56b6e4,68796, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,20:35, ,bbc64d97c10bd0b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,20, ,Dark - Lighted,Y, , , , , , , ,,Pickup Truck,No Injuries Reported,Yes,Backing,No,No, , , , , , ,Y, , , , ,Stopped,No,No,Yes,0, , , ,Y, , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2024 at 8:35 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a pickup truck on [XXX] near [XXX]. 
The Waymo AV was traveling southbound on [XXX] when it approached a stopped pickup truck with a vehicle-mounted arrow board with an arrow pointing to the right illuminated. The pickup truck was stopped in the leftmost lane, which is the only general-purpose travel lane. The Waymo AV began changing lanes into the right lane, which is a dedicated bus lane, to pass the stopped pickup truck. The pickup truck then began proceeding straight while the Waymo AV was behind the pickup truck, and the Waymo AV started to return to the left lane behind the pickup truck. The pickup truck came to a stop, and the Waymo AV also came to a stop. The pickup truck then began reversing, and the rear of the pickup truck made contact with the front driver side bumper of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-7722,1,202404,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,04/12/2024,Cedar Street at Polk Street,94109,30270-7722,1,Waymo LLC,Monthly,4,2024,MAY-2024,SADHW2S18M1, ,,Jaguar,I-Pace, ,2021, ,8d2c8e1b95ad195,29249, ,,5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,APR-2024, ,APR-2024,14:11, ,a673fcc54f6f312,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,15, ,Daylight, , ,Y, , , , , ,,Passenger Car,Minor,Yes,Passing,No,No, , , , , , ,Y,Y, , , ,Stopped,No,No,Yes,0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,Unknown,,Y,Yes,,Y,,Y,,Y,Yes, ,"On April [XXX], 2024 at 2:11 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was stopped at a stop sign on eastbound [XXX] at the intersection with [XXX] yielding to other traffic as it prepared for a right turn with its right turn signal activated. As a passenger car passed the Waymo on the left side, the rear passenger door and rear right corner of the passenger car made contact with the rear driver side corner of the stopped Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage and Waymo later received an allegation of minor injury.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
